segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,empl_2021,ep_openings_annual_avg,openings
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,11-3071,"Transportation, Storage, and Distribution Managers",19.719265469313534,19.719265469313534,60.03122346518915,0.0031505431107160657,0.0031113876789047113,0.0027434842249657,High school diploma or equivalent,5 years or more,,HS or less,,18.5,19.583813812406962
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-3071,"Transportation, Storage, and Distribution Managers",3.265827498868206,3.265827498868206,381.78629923890185,0.003088149282634319,0.003086921202274526,0.0012233662962585,High school diploma or equivalent,5 years or more,,HS or less,280.0,18.5,18.964831819221537
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,11-3071,"Transportation, Storage, and Distribution Managers",158.98696829693912,158.98696829693912,158.98696829693912,0.0010044628042108683,0.000973654066437507,0.0017457719585379,High school diploma or equivalent,5 years or more,,HS or less,170.0,18.5,17.453264460707068
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,11-3071,"Transportation, Storage, and Distribution Managers",572.9481683892072,572.9481683892072,572.9481683892072,0.0049881216106909656,0.0047868497109826305,0.004507418459548,High school diploma or equivalent,5 years or more,,HS or less,150.0,18.5,19.198059098039725
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-3071,"Transportation, Storage, and Distribution Managers",2036.1403603632948,2036.1403603632948,2693.58834905229,0.004537048645953949,0.004274915226474271,0.004707712502854732,High school diploma or equivalent,5 years or more,,HS or less,1590.0,148.0,149.84565169714074
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,44.3869941748865,44.3869941748865,151.58587872118036,0.0020762691370121685,0.002090009753378814,0.001551116333725,Bachelor's degree,5 years or more,,BA+,120.0,17.9,17.891599438600636
10,10. Logistics,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,53.92429935364976,53.92429935364976,53.92429935364976,0.0011409142597167538,0.0010647359454855022,0.0005184369127081,Bachelor's degree,5 years or more,,BA+,30.0,17.9,19.334130925329635
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,6.377497657632561,6.377497657632561,48.065673883956485,0.0010345394192187345,0.001060220525869305,0.001720060202107,Bachelor's degree,5 years or more,,BA+,100.0,17.9,17.24262651279552
3,3. Forging & Foundries,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,28.014483509978994,28.014483509978994,50.94759172532742,0.003378277604722268,0.003140703517587909,0.0017523364485981,Bachelor's degree,5 years or more,,BA+,30.0,17.9,17.695019018909427
4,4. Parts & Machining,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,23.882387088825837,23.882387088825837,80.87633274208767,0.00162162284170745,0.001549486732519807,0.0016952025767079,Bachelor's degree,5 years or more,,BA+,50.0,17.9,18.471223908490018
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,11.920075418916378,11.920075418916378,36.28820314369386,0.0019044680720346461,0.001866832607342807,0.0024691358024691,Bachelor's degree,5 years or more,,BA+,,17.9,19.090424837037148
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,3.6029102401364685,3.6029102401364685,421.1924137292458,0.0034068929474472174,0.0034118602761982284,0.0025826621809902,Bachelor's degree,5 years or more,,BA+,370.0,17.9,18.315754156453185
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,256.8770152033465,256.8770152033465,256.8770152033465,0.0016229217387588794,0.001718213058419212,0.001418439716312,Bachelor's degree,5 years or more,,BA+,300.0,17.9,15.461419263617666
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,107.17556127043721,107.17556127043721,107.17556127043721,0.000933076956706215,0.0009031791907514057,0.000813839444085,Bachelor's degree,5 years or more,,BA+,110.0,17.9,18.41598394097048
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-3121,Human Resources Managers,536.1612239178102,536.1612239178102,1206.9329697729252,0.0011947062208202987,0.0012272772402439278,0.0011762456123760533,Bachelor's degree,5 years or more,,BA+,1110.0,161.1,161.9181820022037
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-9021,Construction Managers,1.5881332611823789,1.5881332611823789,185.6581588265625,0.0015017304474739446,0.0014622258326563123,0.0042477996397865,Bachelor's degree,,Moderate-term on-the-job training,BA+,70.0,46.8,49.25245828729438
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,11-9021,Construction Managers,43.98186480092358,43.98186480092358,43.98186480092358,0.00038290879070049553,0.0003612716763005023,0.000229544458588,Bachelor's degree,,Moderate-term on-the-job training,BA+,,46.8,49.39757519324048
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-9021,Construction Managers,45.56999806210596,45.56999806210596,229.64002362748607,0.00010154177090567192,9.318044235357349e-05,0.00010717554315609157,Bachelor's degree,,Moderate-term on-the-job training,BA+,70.0,93.6,98.65003348053486
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,135.4635790205409,135.4635790205409,462.6212259302475,0.006336514862921044,0.006270029260136541,0.003337250293772,Bachelor's degree,5 years or more,,BA+,450.0,14.5,14.743808878618081
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,70.1057332868871,70.1057332868871,528.3701373892832,0.011372351428733104,0.011238337574215454,0.0092453235863255,Bachelor's degree,5 years or more,,BA+,460.0,14.5,14.48490848420403
3,3. Forging & Foundries,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,43.06499340920546,43.06499340920546,78.31869186824643,0.005193224523664971,0.005025125628140715,0.0056464174454828,Bachelor's degree,5 years or more,,BA+,90.0,14.5,13.771707417235772
4,4. Parts & Machining,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,111.18405986797481,111.18405986797481,376.5184354501065,0.007549438439511568,0.007166376137904334,0.0098321749449059,Bachelor's degree,5 years or more,,BA+,700.0,14.5,15.061343104505568
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,133.55968442956882,133.55968442956882,406.5948234435278,0.021338804140742584,0.02177971375233358,0.0167352537722908,Bachelor's degree,5 years or more,,BA+,200.0,14.5,14.851836375907254
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,48.07417437276566,48.07417437276566,5620.033859444376,0.045458686092251746,0.04573517465475259,0.0247391851021171,Bachelor's degree,5 years or more,,BA+,4840.0,14.5,14.768591027228364
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,1297.7096520299335,1297.7096520299335,1297.7096520299335,0.00819879195189731,0.008132875143184457,0.0052373158756137,Bachelor's degree,5 years or more,,BA+,1360.0,14.5,13.367479511234553
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,809.7571466089425,809.7571466089425,809.7571466089425,0.007049794981921798,0.0069544797687861445,0.0010016485465662,Bachelor's degree,5 years or more,,BA+,480.0,14.5,14.637880478178097
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-9041,Architectural and Engineering Managers,2648.919023025819,2648.919023025819,9579.923972164663,0.005902478385388231,0.005919878344185003,0.005886709668732974,Bachelor's degree,5 years or more,,BA+,8580.0,116.0,115.68755527711173
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-9111,Medical and Health Services Managers,0.5650866231329612,0.5650866231329612,66.0605407573144,0.0005343429346648192,0.0004874086108854041,0.0037720460801304,Bachelor's degree,Less than 5 years,,BA+,,62.1,69.76265474538133
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-9111,Medical and Health Services Managers,0.5650866231329612,0.5650866231329612,66.0605407573144,1.2591595099439241e-06,1.0855368514409304e-06,1.384991676999826e-06,Bachelor's degree,Less than 5 years,,BA+,0.0,62.1,69.76265474538133
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,11-9121,Natural Sciences Managers,18.628290042981014,18.628290042981014,63.61741243645527,0.0008713665885813828,0.0008360039013515056,0.0006110458284371,Bachelor's degree,5 years or more,,BA+,60.0,8.5,8.913993745153581
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-9121,Natural Sciences Managers,3.9659490096820535,3.9659490096820535,463.6328758642138,0.003750180495895252,0.0037367993501218316,0.0162775682196622,Bachelor's degree,5 years or more,,BA+,590.0,8.5,8.74129632005835
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-9121,Natural Sciences Managers,22.594239052663067,22.594239052663067,527.2502883006691,5.034582276143008e-05,4.665613115046105e-05,5.2777398748728514e-05,Bachelor's degree,5 years or more,,BA+,650.0,17.0,17.65529006521193
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",18.085649271479397,18.085649271479397,61.76424171140194,0.0008459837414817534,0.0008360039013515056,0.00310223266745,Bachelor's degree,Less than 5 years,,BA+,70.0,106.7,108.6372921201642
10,10. Logistics,2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",29.863492264342295,29.863492264342295,29.863492264342295,0.000631842871909712,0.0006388415672913013,0.0008424599831508,Bachelor's degree,Less than 5 years,,BA+,30.0,106.7,106.37531899554864
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",5.29099873863299,5.29099873863299,39.876991501077995,0.0008582906738666497,0.000848176420695504,0.0032251128789507,Bachelor's degree,Less than 5 years,,BA+,,106.7,106.58894725962581
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",11.576184070011408,11.576184070011408,35.24129708900408,0.0018495246198146115,0.001866832607342807,0.0082304526748971,Bachelor's degree,Less than 5 years,,BA+,30.0,106.7,110.5130085958066
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",3.60795597197231,3.60795597197231,421.7822768757915,0.0034116641648965834,0.0034118602761982284,0.0105345431066707,Bachelor's degree,Less than 5 years,,BA+,580.0,106.7,109.33116619612227
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",106.68482641723355,106.68482641723355,106.68482641723355,0.0006740234187600848,0.0006300114547537044,0.001418439716312,Bachelor's degree,Less than 5 years,,BA+,100.0,106.7,104.39188114117029
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",158.3466317679734,158.3466317679734,158.3466317679734,0.0013785754095742239,0.0013547687861271086,0.0023163122639343,Bachelor's degree,Less than 5 years,,BA+,70.0,106.7,108.12549787293962
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",51.92808979319204,51.92808979319204,51.92808979319204,0.0007366288963887753,0.0007287567409998024,0.0020635923352284,Bachelor's degree,Less than 5 years,,BA+,80.0,106.7,109.23830226548296
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,11-9199,"Managers, All Other",385.3838282948374,385.3838282948374,905.4878474200168,0.0008587350903577528,0.0008281211230559835,0.0008776953964626664,Bachelor's degree,Less than 5 years,,BA+,960.0,853.6,863.2014144468603
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,147.50058592760146,147.50058592760146,503.72876887380744,0.006899564161656219,0.006548697227253743,0.0070505287896592,Bachelor's degree,,Moderate-term on-the-job training,BA+,520.0,52.2,55.334762332465424
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,81.57664014426446,81.57664014426446,614.8236176975164,0.013233129112271862,0.01272264631043256,0.0144055041926467,Bachelor's degree,,Moderate-term on-the-job training,BA+,680.0,52.2,53.59881074901078
3,3. Forging & Foundries,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,65.75696644605337,65.75696644605337,119.58668016835743,0.007929658493259235,0.007537688442211022,0.0103193146417445,Bachelor's degree,,Moderate-term on-the-job training,BA+,110.0,52.2,50.46803712343126
4,4. Parts & Machining,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,212.7033883802944,212.7033883802944,720.3078130352822,0.014442638075631929,0.013751694751113664,0.0122054585522969,Bachelor's degree,,Moderate-term on-the-job training,BA+,510.0,52.2,54.055695349408154
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,130.85576038488753,130.85576038488753,398.36328617801666,0.020906798735463826,0.020535158680771676,0.0152263374485596,Bachelor's degree,,Moderate-term on-the-job training,BA+,240.0,52.2,55.55897467115838
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,11.277849648060041,11.277849648060041,1318.418833204685,0.010664275229596199,0.010398050365556489,0.0061508138784109,Bachelor's degree,,Moderate-term on-the-job training,BA+,1360.0,52.2,54.85982983561356
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,1022.38457014168,1022.38457014168,1022.38457014168,0.006459317284347552,0.0063001145475372455,0.0074195308237861,Bachelor's degree,,Moderate-term on-the-job training,BA+,950.0,52.2,48.942307211293766
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,1546.5228708536822,1546.5228708536822,1546.5228708536822,0.013464122200130242,0.01273482658959538,0.0095782642265395,Bachelor's degree,,Moderate-term on-the-job training,BA+,900.0,52.2,54.9609039941118
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,213.2810350119157,213.2810350119157,213.2810350119157,0.003025510356094029,0.0029150269639994096,0.0030743314381975,Bachelor's degree,,Moderate-term on-the-job training,BA+,240.0,52.2,54.874544295628404
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,13-1020,Buyers and Purchasing Agents,3431.859666938439,3431.859666938439,6457.4174751649425,0.007647073138027123,0.0073111187401814545,0.007872205029550673,Bachelor's degree,,Moderate-term on-the-job training,BA+,5510.0,469.8,482.65386556212155
10,10. Logistics,2030,sam_mi_bls_us,bls_us,BLS US,13-1041,Compliance Officers,129.40846647880977,129.40846647880977,129.40846647880977,0.002737985778275274,0.002768313458262306,0.0020737476508327,Bachelor's degree,,Moderate-term on-the-job training,BA+,40.0,33.3,33.19867031444782
3,3. Forging & Foundries,2030,sam_mi_bls_us,bls_us,BLS US,13-1041,Compliance Officers,16.808690105986287,16.808690105986287,30.568555035194432,0.002026966562833227,0.0018844221105527054,0.0007788161993769,Bachelor's degree,,Moderate-term on-the-job training,BA+,,33.3,32.91866666646132
6,6. Engineering & Design,2030,sam_mi_bls_us,bls_us,BLS US,13-1041,Compliance Officers,3.356924256285496,3.356924256285496,392.4358188167314,0.0031742898966643034,0.0031681559707554268,0.0046895708023243,Bachelor's degree,,Moderate-term on-the-job training,BA+,230.0,33.3,34.18918837027771
7,7. Core Automotive,2030,sam_mi_bls_us,bls_us,BLS US,13-1041,Compliance Officers,60.48928545339394,60.48928545339394,60.48928545339394,0.00038216489025533245,0.0003436426116838024,0.0017457719585379,Bachelor's degree,,Moderate-term on-the-job training,BA+,30.0,33.3,33.86598969442821
0,0. All Segments,2030,sam_mi_bls_us,bls_us,BLS US,13-1041,Compliance Officers,210.0633662944755,210.0633662944755,612.9021257841296,0.00046807564456942895,0.000452229200711256,0.00047767840749614283,Bachelor's degree,,Moderate-term on-the-job training,BA+,300.0,133.2,134.17251504561506
1,1. Materials & Processing,2030,sam_mi_bls_us,bls_us,BLS US,13-1051,Cost Estimators,25.65166968894459,25.65166968894459,87.6029333084273,0.0011998958496297495,0.0012540058520273082,0.0014571092831962,Bachelor's degree,,Moderate-term on-the-job training,BA+,150.0,16.9,16.270147589826514
2,2. Equipment Manufacturing,2030,sam_mi_bls_us,bls_us,BLS US,13-1051,Cost Estimators,29.18956135274258,29.18956135274258,219.99473964800933,0.004735047109421575,0.004877014418999123,0.0015050526768436,Bachelor's degree,,Moderate-term on-the-job training,BA+,240.0,16.9,16.19781834068884
4,4. Parts & Machining,2030,sam_mi_bls_us,bls_us,BLS US,13-1051,Cost Estimators,24.605308110548812,24.605308110548812,83.3244632778528,0.0016707094441989138,0.001743172574084808,0.0025428038650618,Bachelor's degree,,Moderate-term on-the-job training,BA+,140.0,16.9,15.970845139237085
5,5. Component Systems,2030,sam_mi_bls_us,bls_us,BLS US,13-1051,Cost Estimators,11.10676261405461,11.10676261405461,33.81224059773924,0.0017745252474298508,0.001866832607342807,0.0010973936899862,Bachelor's degree,,Moderate-term on-the-job training,BA+,40.0,16.9,16.794139388183073
